Node	Degree	R[0]	R[0] Rank	R[200]	Rank R[200]	Network_Id	Delta Rank((R[200]-R0))	Delta((R[200]-R0)/R0)
MCF2L_HUMAN	1.00	0.81	1881	0.51702	1145	2	-736.0	-0.39128123338649656
TRIO_HUMAN	1.00	0.81	1880	0.51702	1144	2	-736.0	-0.39148936170212767
CLIP1_HUMAN	1.00	0.81	1879	0.51702	1143	2	-736.0	-0.3916977115486961
PLXB1_HUMAN	1.00	0.81	1878	0.51702	1142	2	-736.0	-0.3919062832800852
ACTB_HUMAN	2.00	1.62	814	1.03404	499	1	-315.0	-0.386977886977887
KS6B1_HUMAN	1.00	0.81	1884	0.51702	1148	2	-736.0	-0.39065817409766457
PKHG2_HUMAN	1.00	0.81	1883	0.51702	1147	2	-736.0	-0.3908656399362719
INGR1_HUMAN	1.00	0.81	1882	0.51702	1146	2	-736.0	-0.39107332624867164
TBA4A_HUMAN	1.00	0.81	1873	0.51702	1137	2	-736.0	-0.392952482648158
GDIR3_HUMAN	1.00	0.81	1872	0.51702	1136	2	-736.0	-0.39316239316239315
DIAP3_HUMAN	1.00	0.81	1871	0.51702	1135	2	-736.0	-0.39337252805986106
CXCR4_HUMAN	3.00	2.43	475	1.55106	303	1	-172.0	-0.36210526315789476
NGEF_HUMAN	1.00	0.81	1877	0.51702	1141	2	-736.0	-0.39211507725093236
RCC2_HUMAN	1.00	0.81	1876	0.51702	1140	2	-736.0	-0.39232409381663114
C42S1_HUMAN	1.00	0.81	1875	0.51702	1139	2	-736.0	-0.39253333333333335
HACD3_HUMAN	1.00	0.81	1874	0.51702	1138	2	-736.0	-0.3927427961579509
RHG17_HUMAN	1.00	0.81	1865	0.51702	1129	2	-736.0	-0.39463806970509385
S1PR3_HUMAN	1.00	0.81	1866	0.51702	1130	2	-736.0	-0.39442658092175775
RHG31_HUMAN	1.00	0.81	1867	0.51702	1131	2	-736.0	-0.3942153186930905
IQGA1_HUMAN	1.00	0.81	1868	0.51702	1132	2	-736.0	-0.39400428265524623
MAP2_HUMAN	1.00	0.81	1869	0.51702	1133	2	-736.0	-0.39379347244515783
NCK1_HUMAN	2.00	1.62	812	1.03404	532	1	-280.0	-0.3448275862068966
ARHG1_HUMAN	1.00	0.81	1870	0.51702	1134	2	-736.0	-0.39358288770053473
DMPK_HUMAN	2.00	1.62	813	1.03404	498	1	-315.0	-0.3874538745387454
ABI2_HUMAN	1.00	0.81	1858	0.51702	1122	2	-736.0	-0.3961248654467169
ARFP2_HUMAN	1.00	0.81	1859	0.51702	1123	2	-736.0	-0.39591178052716514
WASP_HUMAN	1.00	0.81	1860	0.51702	1124	2	-736.0	-0.3956989247311828
IQGA2_HUMAN	1.00	0.81	1861	0.51702	1125	2	-736.0	-0.3954862976894143
ERBB2_HUMAN	2.00	1.62	811	1.03404	531	1	-280.0	-0.34525277435265106
UBP6_HUMAN	1.00	0.81	1862	0.51702	1126	2	-736.0	-0.3952738990332975
FES_HUMAN	1.00	0.81	1863	0.51702	1127	2	-736.0	-0.3950617283950617
RGAP1_HUMAN	1.00	0.81	1864	0.51702	1128	2	-736.0	-0.3948497854077253
DOCK1_HUMAN	1.00	0.81	1851	0.51702	1115	2	-736.0	-0.39762290653700705
VCAM1_HUMAN	3.00	2.43	474	1.55106	302	1	-172.0	-0.3628691983122363
3BP1_HUMAN	1.00	0.81	1853	0.51702	1117	2	-736.0	-0.3971937398812736
RHG35_HUMAN	1.00	0.81	1852	0.51702	1116	2	-736.0	-0.39740820734341253
SYNJ2_HUMAN	1.00	0.81	1855	0.51702	1119	2	-736.0	-0.3967654986522911
VAV3_HUMAN	1.00	0.81	1854	0.51702	1118	2	-736.0	-0.3969795037756203
SH3R2_HUMAN	1.00	0.81	1857	0.51702	1121	2	-736.0	-0.3963381798599892
PLD1_HUMAN	1.00	0.81	1856	0.51702	1120	2	-736.0	-0.39655172413793105
TOM1_HUMAN	1.00	0.81	1844	0.51702	1108	2	-736.0	-0.39913232104121477
CYFP2_HUMAN	1.00	0.81	1843	0.51702	1107	2	-736.0	-0.3993488876831253
M3K10_HUMAN	1.00	0.81	1846	0.51702	1110	2	-736.0	-0.39869989165763814
WASL_HUMAN	1.00	0.81	1845	0.51702	1109	2	-736.0	-0.3989159891598916
RTKN_HUMAN	1.00	0.81	1848	0.51702	1112	2	-736.0	-0.39826839826839827
TIAM2_HUMAN	1.00	0.81	1847	0.51702	1111	2	-736.0	-0.3984840281537629
C42S2_HUMAN	1.00	0.81	1850	0.51702	1114	2	-736.0	-0.3978378378378378
ABI1_HUMAN	1.00	0.81	1849	0.51702	1113	2	-736.0	-0.3980530016224986
PAK4_HUMAN	1.00	0.81	2062	0.51702	1281	2	-781.0	-0.37875848690591657
WASF2_HUMAN	1.00	0.81	2061	0.51702	1280	2	-781.0	-0.3789422610383309
PREX2_HUMAN	1.00	0.81	2060	0.51702	1279	2	-781.0	-0.37912621359223303
DOCK2_HUMAN	1.00	0.81	2059	0.51702	1278	2	-781.0	-0.3793103448275862
SPT13_HUMAN	1.00	0.81	2058	0.51702	1277	2	-781.0	-0.37949465500485907
SDF1_HUMAN	2.00	1.62	831	1.03404	529	1	-302.0	-0.36341756919374246
RHG05_HUMAN	1.00	0.81	2057	0.51702	1276	2	-781.0	-0.37967914438502676
DVL3_HUMAN	1.00	0.81	2056	0.51702	1275	2	-781.0	-0.37986381322957197
ICMT_HUMAN	1.00	0.81	2067	0.51702	1286	2	-781.0	-0.37784228350266086
PLAK_HUMAN	1.00	0.81	2066	0.51702	1285	2	-781.0	-0.37802516940948694
PREX1_HUMAN	1.00	0.81	2065	0.51702	1284	2	-781.0	-0.3782082324455206
IQGA3_HUMAN	1.00	0.81	2064	0.51702	1283	2	-781.0	-0.37839147286821706
EFNB2_HUMAN	2.00	1.62	834	1.03404	537	1	-297.0	-0.35611510791366907
S1PR1_HUMAN	2.00	1.62	833	1.03404	536	1	-297.0	-0.3565426170468187
FARP2_HUMAN	1.00	0.81	2063	0.51702	1282	2	-781.0	-0.37857489093553076
SOS1_HUMAN	2.00	1.62	832	1.03404	554	1	-278.0	-0.33413461538461536
SDC4_HUMAN	1.00	0.81	2046	0.51702	1265	2	-781.0	-0.3817204301075269
EFNB3_HUMAN	1.00	0.81	2047	0.51702	1266	2	-781.0	-0.3815339521250611
ITA5_HUMAN	1.00	0.81	2045	0.51702	1264	2	-781.0	-0.3819070904645477
DOCK7_HUMAN	2.00	1.62	830	1.03404	504	1	-326.0	-0.3927710843373494
NCK2_HUMAN	1.00	0.81	2043	0.51702	1262	2	-781.0	-0.3822809593734704
RHG39_HUMAN	1.00	0.81	2044	0.51702	1263	2	-781.0	-0.3820939334637965
UNC5A_HUMAN	1.00	0.81	2041	0.51702	1260	2	-781.0	-0.38265556099951004
FHOD1_HUMAN	1.00	0.81	2042	0.51702	1261	2	-781.0	-0.38246816846229187
GDS1_HUMAN	1.00	0.81	2054	0.51702	1273	2	-781.0	-0.38023369036027266
IL1AP_HUMAN	1.00	0.81	2055	0.51702	1274	2	-781.0	-0.38004866180048663
PAR6A_HUMAN	1.00	0.81	2052	0.51702	1271	2	-781.0	-0.38060428849902533
PAR6G_HUMAN	1.00	0.81	2053	0.51702	1272	2	-781.0	-0.3804188991719435
LIS1_HUMAN	1.00	0.81	2050	0.51702	1269	2	-781.0	-0.38097560975609757
P85B_HUMAN	1.00	0.81	2051	0.51702	1270	2	-781.0	-0.38078985860555825
DOCK6_HUMAN	1.00	0.81	2048	0.51702	1267	2	-781.0	-0.38134765625
EDNRA_HUMAN	1.00	0.81	2049	0.51702	1268	2	-781.0	-0.38116154221571497
KLH20_HUMAN	1.00	0.81	2031	0.51702	1250	2	-781.0	-0.3845396356474643
DOK2_HUMAN	1.00	0.81	2030	0.51702	1249	2	-781.0	-0.3847290640394089
P55G_HUMAN	1.00	0.81	2033	0.51702	1252	2	-781.0	-0.3841613379242499
PI51C_HUMAN	1.00	0.81	2032	0.51702	1251	2	-781.0	-0.3843503937007874
PI51B_HUMAN	1.00	0.81	2027	0.51702	1246	2	-781.0	-0.38529847064627526
TP4A1_HUMAN	1.00	0.81	2026	0.51702	1245	2	-781.0	-0.38548864758144125
TP4A3_HUMAN	1.00	0.81	2029	0.51702	1248	2	-781.0	-0.3849186791522918
ARHG2_HUMAN	1.00	0.81	2028	0.51702	1247	2	-781.0	-0.38510848126232744
DOCK8_HUMAN	1.00	0.81	2039	0.51702	1258	2	-781.0	-0.3830308974987739
FMNL_HUMAN	1.00	0.81	2038	0.51702	1257	2	-781.0	-0.3832188420019627
TLR2_HUMAN	1.00	0.81	2040	0.51702	1259	2	-781.0	-0.382843137254902
VWF_HUMAN	2.00	1.62	829	1.03404	535	1	-294.0	-0.3546441495778046
CNTP1_HUMAN	1.00	0.81	2035	0.51702	1254	2	-781.0	-0.3837837837837838
ARHG7_HUMAN	1.00	0.81	2034	0.51702	1253	2	-781.0	-0.3839724680432645
KTN1_HUMAN	1.00	0.81	2037	0.51702	1256	2	-781.0	-0.38340697103583704
NOXO1_HUMAN	1.00	0.81	2036	0.51702	1255	2	-781.0	-0.3835952848722986
RAB35_HUMAN	1.00	0.81	2016	0.51702	1235	2	-781.0	-0.38740079365079366
S2A4R_HUMAN	1.00	0.81	2017	0.51702	1236	2	-781.0	-0.38720872583044125
ARHGJ_HUMAN	1.00	0.81	2018	0.51702	1237	2	-781.0	-0.38701684836471756
EGF_HUMAN	2.00	1.62	828	1.03404	534	1	-294.0	-0.35507246376811596
RHG01_HUMAN	1.00	0.81	2012	0.51702	1231	2	-781.0	-0.38817097415506957
RAB8A_HUMAN	1.00	0.81	2013	0.51702	1232	2	-781.0	-0.3879781420765027
DVL1_HUMAN	1.00	0.81	2014	0.51702	1233	2	-781.0	-0.38778550148957297
OPHN1_HUMAN	1.00	0.81	2015	0.51702	1234	2	-781.0	-0.38759305210918116
RBP1_HUMAN	3.00	2.43	480	1.55106	308	1	-172.0	-0.35833333333333334
ROCK2_HUMAN	1.00	0.81	2023	0.51702	1242	2	-781.0	-0.3860603064755314
VAV2_HUMAN	1.00	0.81	2024	0.51702	1243	2	-781.0	-0.3858695652173913
GRN_HUMAN	1.00	0.81	2025	0.51702	1244	2	-781.0	-0.38567901234567903
NET1_HUMAN	1.00	0.81	2019	0.51702	1238	2	-781.0	-0.3868251609707776
LTBP4_HUMAN	1.00	0.81	2020	0.51702	1239	2	-781.0	-0.38663366336633664
EPHB1_HUMAN	1.00	0.81	2021	0.51702	1240	2	-781.0	-0.38644235526966847
RAB13_HUMAN	1.00	0.81	2022	0.51702	1241	2	-781.0	-0.38625123639960435
RHG24_HUMAN	1.00	0.81	1999	0.51702	1218	2	-781.0	-0.3906953476738369
EXOC5_HUMAN	1.00	0.81	1998	0.51702	1217	2	-781.0	-0.3908908908908909
RAB14_HUMAN	1.00	0.81	1997	0.51702	1216	2	-781.0	-0.3910866299449174
SRGP2_HUMAN	1.00	0.81	1996	0.51702	1215	2	-781.0	-0.3912825651302605
EPS8_HUMAN	1.00	0.81	2003	0.51702	1222	2	-781.0	-0.38991512730903644
EFNA1_HUMAN	1.00	0.81	2002	0.51702	1221	2	-781.0	-0.3901098901098901
SPN90_HUMAN	1.00	0.81	2001	0.51702	1220	2	-781.0	-0.39030484757621187
BCA1_HUMAN	1.00	0.81	2000	0.51702	1219	2	-781.0	-0.3905
COX3_HUMAN	1.00	0.81	2007	0.51702	1226	2	-781.0	-0.38913801694070754
ANGL4_HUMAN	1.00	0.81	2006	0.51702	1225	2	-781.0	-0.3893320039880359
CRKL_HUMAN	1.00	0.81	2005	0.51702	1224	2	-781.0	-0.38952618453865334
EPHB3_HUMAN	1.00	0.81	2004	0.51702	1223	2	-781.0	-0.3897205588822355
FRK_HUMAN	1.00	0.81	2011	0.51702	1230	2	-781.0	-0.38836399801093985
HGF_HUMAN	1.00	0.81	2010	0.51702	1229	2	-781.0	-0.38855721393034826
EXOC6_HUMAN	1.00	0.81	2009	0.51702	1228	2	-781.0	-0.38875062220009954
PLXA1_HUMAN	1.00	0.81	2008	0.51702	1227	2	-781.0	-0.3889442231075697
RAB10_HUMAN	1.00	0.81	1984	0.51702	1203	2	-781.0	-0.3936491935483871
SEM4D_HUMAN	1.00	0.81	1985	0.51702	1204	2	-781.0	-0.3934508816120907
M4K2_HUMAN	2.00	1.62	825	1.03404	553	1	-272.0	-0.3296969696969697
DIAP1_HUMAN	1.00	0.81	1983	0.51702	1202	2	-781.0	-0.39384770549672216
ROBO1_HUMAN	1.00	0.81	1987	0.51702	1206	2	-781.0	-0.39305485656768996
ARF6_HUMAN	1.00	0.81	1988	0.51702	1207	2	-781.0	-0.39285714285714285
CD86_HUMAN	2.00	1.62	826	1.03404	528	1	-298.0	-0.36077481840193704
ABR_HUMAN	1.00	0.81	1986	0.51702	1205	2	-781.0	-0.3932527693856999
WNT5A_HUMAN	1.00	0.81	1990	0.51702	1209	2	-781.0	-0.39246231155778893
DOCK9_HUMAN	1.00	0.81	1991	0.51702	1210	2	-781.0	-0.39226519337016574
PLXA3_HUMAN	2.00	1.62	827	1.03404	503	1	-324.0	-0.39177750906892383
SRGP1_HUMAN	1.00	0.81	1989	0.51702	1208	2	-781.0	-0.3926596279537456
KIT_HUMAN	1.00	0.81	1994	0.51702	1213	2	-781.0	-0.39167502507522567
SOS2_HUMAN	1.00	0.81	1995	0.51702	1214	2	-781.0	-0.39147869674185465
COG5_HUMAN	1.00	0.81	1992	0.51702	1211	2	-781.0	-0.39206827309236947
PLXA2_HUMAN	1.00	0.81	1993	0.51702	1212	2	-781.0	-0.39187155042649274
ABLM1_HUMAN	1.00	0.81	1970	0.51702	1189	2	-781.0	-0.3964467005076142
ABLM2_HUMAN	1.00	0.81	1969	0.51702	1188	2	-781.0	-0.39664804469273746
ABLM3_HUMAN	1.00	0.81	1971	0.51702	1190	2	-781.0	-0.39624556062912225
GPC1_HUMAN	2.00	1.62	824	1.03404	533	1	-291.0	-0.35315533980582525
SNP23_HUMAN	1.00	0.81	1973	0.51702	1192	2	-781.0	-0.39584389254941715
GIT2_HUMAN	1.00	0.81	1972	0.51702	1191	2	-781.0	-0.3960446247464503
ASPC1_HUMAN	1.00	0.81	1975	0.51702	1194	2	-781.0	-0.39544303797468355
FZD2_HUMAN	1.00	0.81	1974	0.51702	1193	2	-781.0	-0.3956433637284701
ARTN_HUMAN	1.00	0.81	1976	0.51702	1195	2	-781.0	-0.3952429149797571
MMP9_HUMAN	3.00	2.43	479	1.55106	305	1	-174.0	-0.36325678496868474
SLIT2_HUMAN	1.00	0.81	1978	0.51702	1197	2	-781.0	-0.3948432760364004
DOC11_HUMAN	1.00	0.81	1977	0.51702	1196	2	-781.0	-0.39504299443601415
EXOC8_HUMAN	1.00	0.81	1980	0.51702	1199	2	-781.0	-0.39444444444444443
ACTN3_HUMAN	1.00	0.81	1979	0.51702	1198	2	-781.0	-0.39464375947448205
CD5R1_HUMAN	1.00	0.81	1982	0.51702	1201	2	-781.0	-0.39404641775983856
EDG1_HUMAN	1.00	0.81	1981	0.51702	1200	2	-781.0	-0.39424533064109035
GBG1_HUMAN	1.00	0.81	1954	0.51702	1182	2	-772.0	-0.39508700102354144
ITB3_HUMAN	1.00	0.81	1955	0.51702	1183	2	-772.0	-0.3948849104859335
NTRK1_HUMAN	1.00	0.81	1956	0.51702	1184	2	-772.0	-0.3946830265848671
P3C2G_HUMAN	1.00	0.81	1957	0.51702	1185	2	-772.0	-0.3944813490035769
PSA7L_HUMAN	1.00	0.81	1958	0.51702	1186	2	-772.0	-0.39427987742594484
STXB3_HUMAN	2.00	1.62	823	1.03404	502	1	-321.0	-0.39003645200486026
TREM2_HUMAN	1.00	0.81	1959	0.51702	1187	2	-772.0	-0.3940786115364982
BAG6_HUMAN	1.00	0.81	1960	0.51702	927	1	-1033.0	-0.5270408163265307
COIL_HUMAN	1.00	0.81	1961	0.51702	928	1	-1033.0	-0.5267720550739419
GAR1_HUMAN	1.00	0.81	1962	0.51702	929	1	-1033.0	-0.5265035677879715
GDF9_HUMAN	1.00	0.81	1963	0.51702	930	1	-1033.0	-0.5262353540499236
GEMI4_HUMAN	1.00	0.81	1964	0.51702	931	1	-1033.0	-0.5259674134419552
LRIF1_HUMAN	1.00	0.81	1965	0.51702	932	1	-1033.0	-0.5256997455470738
LSM11_HUMAN	1.00	0.81	1966	0.51702	933	1	-1033.0	-0.5254323499491353
NTAQ1_HUMAN	1.00	0.81	1967	0.51702	934	1	-1033.0	-0.5251652262328419
RUXE_HUMAN	1.00	0.81	1968	0.51702	935	1	-1033.0	-0.5248983739837398
U119A_HUMAN	1.00	0.81	2196	0.51702	952	1	-1244.0	-0.5664845173041895
STRAP_HUMAN	1.00	0.81	2197	0.51702	953	1	-1244.0	-0.5662266727355485
GEMI6_HUMAN	1.00	0.81	2198	0.51702	954	1	-1244.0	-0.5659690627843494
GEMI2_HUMAN	1.00	0.81	2199	0.51702	955	1	-1244.0	-0.5657116871305139
ILF3_HUMAN	1.00	0.81	2200	0.51702	956	1	-1244.0	-0.5654545454545454
LENG8_HUMAN	1.00	0.81	2201	0.51702	957	1	-1244.0	-0.5651976374375284
LSM10_HUMAN	1.00	0.81	2202	0.51702	958	1	-1244.0	-0.5649409627611263
RFOX2_HUMAN	1.00	0.81	2203	0.51702	959	1	-1244.0	-0.5646845211075806
GEMI8_HUMAN	1.00	0.81	2204	0.51702	960	1	-1244.0	-0.5644283121597096
LSM6_HUMAN	1.00	0.81	2205	0.51702	961	1	-1244.0	-0.5641723356009071
FBRL_HUMAN	1.00	0.81	2206	0.51702	962	1	-1244.0	-0.5639165911151405
HNRH1_HUMAN	1.00	0.81	2207	0.51702	963	1	-1244.0	-0.5636610783869506
ROA2_HUMAN	1.00	0.81	2208	0.51702	964	1	-1244.0	-0.5634057971014492
RU17_HUMAN	1.00	0.81	2209	0.51702	965	1	-1244.0	-0.5631507469443187
HNRH3_HUMAN	1.00	0.81	2210	0.51702	966	1	-1244.0	-0.56289592760181
LSM4_HUMAN	1.00	0.81	2211	0.51702	967	1	-1244.0	-0.5626413387607417
SPN1_HUMAN	1.00	0.81	2181	0.51702	937	1	-1244.0	-0.5703805593764328
RU2A_HUMAN	1.00	0.81	2180	0.51702	936	1	-1244.0	-0.5706422018348624
DDX20_HUMAN	1.00	0.81	2183	0.51702	939	1	-1244.0	-0.5698579935868071
HNRPR_HUMAN	1.00	0.81	2182	0.51702	938	1	-1244.0	-0.5701191567369386
NONO_HUMAN	1.00	0.81	2185	0.51702	941	1	-1244.0	-0.5693363844393593
LSM7_HUMAN	1.00	0.81	2184	0.51702	940	1	-1244.0	-0.5695970695970696
NOP56_HUMAN	1.00	0.81	2187	0.51702	943	1	-1244.0	-0.5688157293095565
TR150_HUMAN	1.00	0.81	2186	0.51702	942	1	-1244.0	-0.5690759377859104
KPYM_HUMAN	1.00	0.81	2189	0.51702	945	1	-1244.0	-0.5682960255824577
RSMB_HUMAN	1.00	0.81	2188	0.51702	944	1	-1244.0	-0.5685557586837294
DHX9_HUMAN	1.00	0.81	2191	0.51702	947	1	-1244.0	-0.56777727065267
GEMI7_HUMAN	1.00	0.81	2190	0.51702	946	1	-1244.0	-0.5680365296803653
SLX1_HUMAN	1.00	0.81	2193	0.51702	949	1	-1244.0	-0.5672594619243047
RUXG_HUMAN	1.00	0.81	2192	0.51702	948	1	-1244.0	-0.5675182481751825
RBBP6_HUMAN	1.00	0.81	2195	0.51702	951	1	-1244.0	-0.566742596810934
ZRAB2_HUMAN	1.00	0.81	2194	0.51702	950	1	-1244.0	-0.5670009115770283
H31T_HUMAN	1.00	0.81	2230	0.51702	986	1	-1244.0	-0.557847533632287
TCRG1_HUMAN	1.00	0.81	2231	0.51702	987	1	-1244.0	-0.5575974899148364
A1BG_HUMAN	1.00	0.81	2228	0.51702	984	1	-1244.0	-0.5583482944344704
A2MG_HUMAN	1.00	0.81	2229	0.51702	985	1	-1244.0	-0.5580978017048004
ACL6B_HUMAN	1.00	0.81	2234	0.51702	990	1	-1244.0	-0.5568487018800358
AGAP1_HUMAN	1.00	0.81	2235	0.51702	991	1	-1244.0	-0.556599552572707
APLP1_HUMAN	1.00	0.81	2232	0.51702	988	1	-1244.0	-0.557347670250896
ARFG1_HUMAN	1.00	0.81	2233	0.51702	989	1	-1244.0	-0.5570980743394537
ATPB_HUMAN	1.00	0.81	2238	0.51702	994	1	-1244.0	-0.5558534405719392
ATS10_HUMAN	1.00	0.81	2239	0.51702	995	1	-1244.0	-0.5556051808843233
CAB45_HUMAN	1.00	0.81	2236	0.51702	992	1	-1244.0	-0.556350626118068
CC90B_HUMAN	1.00	0.81	2237	0.51702	993	1	-1244.0	-0.5561019222172553
CHSP1_HUMAN	1.00	0.81	2242	0.51702	998	1	-1244.0	-0.5548617305976806
CO4A2_HUMAN	1.00	0.81	2243	0.51702	999	1	-1244.0	-0.5546143557735176
CO4A5_HUMAN	1.00	0.81	2240	0.51702	996	1	-1244.0	-0.5553571428571429
CRIP2_HUMAN	1.00	0.81	2241	0.51702	997	1	-1244.0	-0.5551093261936635
CS060_HUMAN	1.00	0.81	2215	0.51702	971	1	-1244.0	-0.5616252821670429
CSAD_HUMAN	1.00	0.81	2214	0.51702	970	1	-1244.0	-0.5618789521228545
DDAH2_HUMAN	1.00	0.81	2213	0.51702	969	1	-1244.0	-0.562132851333032
DMP4_HUMAN	1.00	0.81	2212	0.51702	968	1	-1244.0	-0.5623869801084991
DUS2L_HUMAN	1.00	0.81	2219	0.51702	975	1	-1244.0	-0.5606128886885985
ECHB_HUMAN	1.00	0.81	2218	0.51702	974	1	-1244.0	-0.5608656447249775
EIF3G_HUMAN	1.00	0.81	2217	0.51702	973	1	-1244.0	-0.5611186287776274
EM55_HUMAN	1.00	0.81	2216	0.51702	972	1	-1244.0	-0.5613718411552346
EXT2_HUMAN	1.00	0.81	2223	0.51702	979	1	-1244.0	-0.5596041385515069
FAD1_HUMAN	1.00	0.81	2222	0.51702	978	1	-1244.0	-0.5598559855985599
FIBB_HUMAN	1.00	0.81	2221	0.51702	977	1	-1244.0	-0.5601080594326879
HMGX3_HUMAN	1.00	0.81	2220	0.51702	976	1	-1244.0	-0.5603603603603604
IMMT_HUMAN	1.00	0.81	2227	0.51702	983	1	-1244.0	-0.5585990121239336
INP5K_HUMAN	1.00	0.81	2226	0.51702	982	1	-1244.0	-0.5588499550763701
JADE1_HUMAN	1.00	0.81	2225	0.51702	981	1	-1244.0	-0.5591011235955056
KBRS2_HUMAN	1.00	0.81	2224	0.51702	980	1	-1244.0	-0.5593525179856115
KI67_HUMAN	1.00	0.81	2263	0.51702	1019	1	-1244.0	-0.5497127706584181
KIF5A_HUMAN	1.00	0.81	2264	0.51702	1020	1	-1244.0	-0.549469964664311
KLHL5_HUMAN	1.00	0.81	2265	0.51702	1021	1	-1244.0	-0.5492273730684327
KMT2B_HUMAN	1.00	0.81	2266	0.51702	1022	1	-1244.0	-0.5489849955869374
MAST2_HUMAN	1.00	0.81	2259	0.51702	1015	1	-1244.0	-0.5506861443116423
MED31_HUMAN	1.00	0.81	2260	0.51702	1016	1	-1244.0	-0.5504424778761062
MYOME_HUMAN	1.00	0.81	2261	0.51702	1017	1	-1244.0	-0.5501990269792127
PSME1_HUMAN	1.00	0.81	2262	0.51702	1018	1	-1244.0	-0.5499557913351016
RBBP4_HUMAN	1.00	0.81	2271	0.51702	1027	1	-1244.0	-0.5477763099955967
RM37_HUMAN	1.00	0.81	2272	0.51702	1028	1	-1244.0	-0.5475352112676056
RS2_HUMAN	1.00	0.81	2273	0.51702	1029	1	-1244.0	-0.5472943246810382
SEM5B_HUMAN	1.00	0.81	2274	0.51702	1030	1	-1244.0	-0.5470536499560247
SMC5_HUMAN	1.00	0.81	2267	0.51702	1023	1	-1244.0	-0.5487428319364799
SP110_HUMAN	1.00	0.81	2268	0.51702	1024	1	-1244.0	-0.5485008818342152
TBB3_HUMAN	1.00	0.81	2269	0.51702	1025	1	-1244.0	-0.5482591449977964
TRM2A_HUMAN	1.00	0.81	2270	0.51702	1026	1	-1244.0	-0.5480176211453744
TYB4_HUMAN	1.00	0.81	2248	0.51702	1004	1	-1244.0	-0.5533807829181495
UBP4_HUMAN	2.00	1.62	848	1.03404	546	1	-302.0	-0.3561320754716981
VATA_HUMAN	1.00	0.81	2250	0.51702	1006	1	-1244.0	-0.5528888888888889
WDR18_HUMAN	1.00	0.81	2249	0.51702	1005	1	-1244.0	-0.5531347265451312
WDR73_HUMAN	1.00	0.81	2245	0.51702	1001	1	-1244.0	-0.5541202672605791
WIZ_HUMAN	1.00	0.81	2244	0.51702	1000	1	-1244.0	-0.5543672014260249
ZBT16_HUMAN	1.00	0.81	2247	0.51702	1003	1	-1244.0	-0.5536270582999555
ZN431_HUMAN	1.00	0.81	2246	0.51702	1002	1	-1244.0	-0.553873552983081
ZXDC_HUMAN	1.00	0.81	2256	0.51702	1012	1	-1244.0	-0.5514184397163121
LSM5_HUMAN	1.00	0.81	2255	0.51702	1011	1	-1244.0	-0.5516629711751663
HDA11_HUMAN	1.00	0.81	2258	0.51702	1014	1	-1244.0	-0.5509300265721878
RU2B_HUMAN	1.00	0.81	2257	0.51702	1013	1	-1244.0	-0.5511741249446167
STXB2_HUMAN	1.00	0.81	2252	0.51702	1008	1	-1244.0	-0.5523978685612788
LEG1_HUMAN	1.00	0.81	2251	0.51702	1007	1	-1244.0	-0.5526432696579298
SERF1_HUMAN	1.00	0.81	2254	0.51702	1010	1	-1244.0	-0.551907719609583
ROA1_HUMAN	1.00	0.81	2253	0.51702	1009	1	-1244.0	-0.5521526853084776
SMD3_HUMAN	1.00	0.81	2295	0.51702	1041	1	-1254.0	-0.5464052287581699
RUXF_HUMAN	1.00	0.81	2296	0.51702	1042	1	-1254.0	-0.5461672473867596
SMD1_HUMAN	1.00	0.81	2293	0.51702	1039	1	-1254.0	-0.5468818142171827
SMD2_HUMAN	1.00	0.81	2294	0.51702	1040	1	-1254.0	-0.5466434176111595
NOLA1_HUMAN	1.00	0.81	2291	0.51702	1037	1	-1254.0	-0.5473592317765168
TIAR_HUMAN	1.00	0.81	2292	0.51702	1038	1	-1254.0	-0.5471204188481675
RPB1_HUMAN	1.00	0.81	2289	0.51702	1035	1	-1254.0	-0.5478374836173001
OSTF1_HUMAN	1.00	0.81	2290	0.51702	1036	1	-1254.0	-0.5475982532751091
LSM2_HUMAN	1.00	0.81	2303	0.51702	1049	1	-1254.0	-0.5445071645679549
COPA_HUMAN	1.00	0.81	2304	0.51702	1050	1	-1254.0	-0.5442708333333334
MIB1_HUMAN	1.00	0.81	2301	0.51702	1047	1	-1254.0	-0.5449804432855281
SRP09_HUMAN	1.00	0.81	2302	0.51702	1048	1	-1254.0	-0.5447437011294527
SRP19_HUMAN	1.00	0.81	2299	0.51702	1045	1	-1254.0	-0.5454545454545454
SRP54_HUMAN	1.00	0.81	2300	0.51702	1046	1	-1254.0	-0.5452173913043479
SRP68_HUMAN	1.00	0.81	2297	0.51702	1043	1	-1254.0	-0.5459294732259469
SNRPA_HUMAN	1.00	0.81	2298	0.51702	1044	1	-1254.0	-0.5456919060052219
PERQ2_HUMAN	1.00	0.81	2282	0.51702	1034	1	-1248.0	-0.5468886941279579
POP7_HUMAN	1.00	0.81	2281	0.51702	1033	1	-1248.0	-0.5471284524331433
SRSF3_HUMAN	1.00	0.81	2280	0.51702	1032	1	-1248.0	-0.5473684210526316
HNRPQ_HUMAN	1.00	0.81	2279	0.51702	1031	1	-1248.0	-0.5476086002632734
RN19A_HUMAN	1.00	0.81	2278	0.51702	1811	1	-467.0	-0.20500438981562774
HXB2_HUMAN	1.00	0.81	2277	0.51702	1810	1	-467.0	-0.20509442248572685
