Node	Degree	R[0]	R[0] Rank	R[200]	Rank R[200]	Network_Id	Delta Rank((R[200]-R0))	Delta((R[200]-R0)/R0)
CC104_HUMAN	1.00	0.81	1886	0.00012	1651	2	-235.0	0.12460233297985154
MAGI1_HUMAN	1.00	0.81	1890	0.00012	1655	2	-235.0	0.12433862433862433
SFPQ_HUMAN	2.00	1.62	816	0.00019	441	1	-375.0	0.45955882352941174
TNR12_HUMAN	1.00	0.81	1889	0.00012	1654	2	-235.0	0.12440444679724721
DICER_HUMAN	2.00	1.62	815	0.00019	440	1	-375.0	0.4601226993865031
MCF2L_HUMAN	1.00	0.81	1881	0.00012	1646	2	-235.0	0.12493354598617756
TRIO_HUMAN	1.00	0.81	1880	0.00012	1645	2	-235.0	0.125
CLIP1_HUMAN	1.00	0.81	1879	0.00012	1644	2	-235.0	0.12506652474720595
PLXB1_HUMAN	1.00	0.81	1878	0.00012	1643	2	-235.0	0.12513312034078808
ACTB_HUMAN	2.00	1.62	814	0.00019	439	1	-375.0	0.4606879606879607
KS6B1_HUMAN	1.00	0.81	1884	0.00012	1649	2	-235.0	0.12473460721868365
PKHG2_HUMAN	1.00	0.81	1883	0.00012	1648	2	-235.0	0.1248008497079129
INGR1_HUMAN	1.00	0.81	1882	0.00012	1647	2	-235.0	0.12486716259298619
TBA4A_HUMAN	1.00	0.81	1873	0.00012	1638	2	-235.0	0.12546716497597438
GDIR3_HUMAN	1.00	0.81	1872	0.00012	1637	2	-235.0	0.12553418803418803
DIAP3_HUMAN	1.00	0.81	1871	0.00012	1636	2	-235.0	0.12560128273650453
CXCR4_HUMAN	3.00	2.43	475	0.00022	324	1	-151.0	0.3178947368421053
NGEF_HUMAN	1.00	0.81	1877	0.00012	1642	2	-235.0	0.12519978689397976
RCC2_HUMAN	1.00	0.81	1876	0.00012	1641	2	-235.0	0.12526652452025586
C42S1_HUMAN	1.00	0.81	1875	0.00012	1640	2	-235.0	0.12533333333333332
HACD3_HUMAN	1.00	0.81	1874	0.00012	1639	2	-235.0	0.12540021344717184
RHG17_HUMAN	1.00	0.81	1865	0.00012	1630	2	-235.0	0.1260053619302949
S1PR3_HUMAN	1.00	0.81	1866	0.00012	1631	2	-235.0	0.12593783494105038
RHG31_HUMAN	1.00	0.81	1867	0.00012	1632	2	-235.0	0.12587038028923406
IQGA1_HUMAN	1.00	0.81	1868	0.00012	1633	2	-235.0	0.12580299785867238
MAP2_HUMAN	1.00	0.81	1869	0.00012	1634	2	-235.0	0.12573568753344033
NCK1_HUMAN	2.00	1.62	812	0.00017	615	1	-197.0	0.24261083743842365
ARHG1_HUMAN	1.00	0.81	1870	0.00012	1635	2	-235.0	0.12566844919786097
DMPK_HUMAN	2.00	1.62	813	0.00019	438	1	-375.0	0.4612546125461255
ABI2_HUMAN	1.00	0.81	1858	0.00012	1623	2	-235.0	0.1264800861141012
ARFP2_HUMAN	1.00	0.81	1859	0.00012	1624	2	-235.0	0.12641204948897256
WASP_HUMAN	1.00	0.81	1860	0.00012	1625	2	-235.0	0.12634408602150538
IQGA2_HUMAN	1.00	0.81	1861	0.00012	1626	2	-235.0	0.1262761955937668
ERBB2_HUMAN	2.00	1.62	811	0.00017	614	1	-197.0	0.24290998766954378
UBP6_HUMAN	1.00	0.81	1862	0.00012	1627	2	-235.0	0.12620837808807733
FES_HUMAN	1.00	0.81	1863	0.00012	1628	2	-235.0	0.1261406333870102
RGAP1_HUMAN	1.00	0.81	1864	0.00012	1629	2	-235.0	0.12607296137339055
DOCK1_HUMAN	1.00	0.81	1851	0.00012	1616	2	-235.0	0.12695840086439764
VCAM1_HUMAN	3.00	2.43	474	0.00022	323	1	-151.0	0.31856540084388185
3BP1_HUMAN	1.00	0.81	1853	0.00012	1618	2	-235.0	0.12682137075013492
RHG35_HUMAN	1.00	0.81	1852	0.00012	1617	2	-235.0	0.12688984881209503
SYNJ2_HUMAN	1.00	0.81	1855	0.00012	1620	2	-235.0	0.12668463611859837
VAV3_HUMAN	1.00	0.81	1854	0.00012	1619	2	-235.0	0.1267529665587918
SH3R2_HUMAN	1.00	0.81	1857	0.00012	1622	2	-235.0	0.12654819601507808
PLD1_HUMAN	1.00	0.81	1856	0.00012	1621	2	-235.0	0.12661637931034483
TOM1_HUMAN	1.00	0.81	1844	0.00012	1609	2	-235.0	0.12744034707158353
CYFP2_HUMAN	1.00	0.81	1843	0.00012	1608	2	-235.0	0.12750949538795442
M3K10_HUMAN	1.00	0.81	1846	0.00012	1611	2	-235.0	0.12730227518959913
WASL_HUMAN	1.00	0.81	1845	0.00012	1610	2	-235.0	0.12737127371273713
RTKN_HUMAN	1.00	0.81	1848	0.00012	1613	2	-235.0	0.12716450216450217
TIAM2_HUMAN	1.00	0.81	1847	0.00012	1612	2	-235.0	0.12723335138061723
C42S2_HUMAN	1.00	0.81	1850	0.00012	1615	2	-235.0	0.12702702702702703
ABI1_HUMAN	1.00	0.81	1849	0.00012	1614	2	-235.0	0.12709572742022715
PAK4_HUMAN	1.00	0.81	2062	0.00012	1782	2	-280.0	0.13579049466537343
WASF2_HUMAN	1.00	0.81	2061	0.00012	1781	2	-280.0	0.1358563803978651
PREX2_HUMAN	1.00	0.81	2060	0.00012	1780	2	-280.0	0.13592233009708737
DOCK2_HUMAN	1.00	0.81	2059	0.00012	1779	2	-280.0	0.1359883438562409
SPT13_HUMAN	1.00	0.81	2058	0.00012	1778	2	-280.0	0.1360544217687075
SDF1_HUMAN	2.00	1.62	831	0.00017	629	1	-202.0	0.2430806257521059
RHG05_HUMAN	1.00	0.81	2057	0.00012	1777	2	-280.0	0.13612056392805055
DVL3_HUMAN	1.00	0.81	2056	0.00012	1776	2	-280.0	0.13618677042801555
ICMT_HUMAN	1.00	0.81	2067	0.00012	1787	2	-280.0	0.1354620222544751
PLAK_HUMAN	1.00	0.81	2066	0.00012	1786	2	-280.0	0.1355275895450145
PREX1_HUMAN	1.00	0.81	2065	0.00012	1785	2	-280.0	0.13559322033898305
IQGA3_HUMAN	1.00	0.81	2064	0.00012	1784	2	-280.0	0.13565891472868216
EFNB2_HUMAN	2.00	1.62	834	0.00017	620	1	-214.0	0.2565947242206235
S1PR1_HUMAN	2.00	1.62	833	0.00017	619	1	-214.0	0.25690276110444177
FARP2_HUMAN	1.00	0.81	2063	0.00012	1783	2	-280.0	0.13572467280659234
SOS1_HUMAN	2.00	1.62	832	0.00016	679	1	-153.0	0.18389423076923078
SDC4_HUMAN	1.00	0.81	2046	0.00012	1766	2	-280.0	0.13685239491691104
EFNB3_HUMAN	1.00	0.81	2047	0.00012	1767	2	-280.0	0.13678553981436248
ITA5_HUMAN	1.00	0.81	2045	0.00012	1765	2	-280.0	0.13691931540342298
DOCK7_HUMAN	2.00	1.62	830	0.00019	444	1	-386.0	0.4650602409638554
NCK2_HUMAN	1.00	0.81	2043	0.00012	1763	2	-280.0	0.13705335291238374
RHG39_HUMAN	1.00	0.81	2044	0.00012	1764	2	-280.0	0.136986301369863
UNC5A_HUMAN	1.00	0.81	2041	0.00012	1761	2	-280.0	0.13718765311122
FHOD1_HUMAN	1.00	0.81	2042	0.00012	1762	2	-280.0	0.13712047012732614
GDS1_HUMAN	1.00	0.81	2054	0.00012	1774	2	-280.0	0.13631937682570594
IL1AP_HUMAN	1.00	0.81	2055	0.00012	1775	2	-280.0	0.1362530413625304
PAR6A_HUMAN	1.00	0.81	2052	0.00012	1772	2	-280.0	0.1364522417153996
PAR6G_HUMAN	1.00	0.81	2053	0.00012	1773	2	-280.0	0.13638577691183634
LIS1_HUMAN	1.00	0.81	2050	0.00012	1770	2	-280.0	0.13658536585365855
P85B_HUMAN	1.00	0.81	2051	0.00012	1771	2	-280.0	0.13651877133105803
DOCK6_HUMAN	1.00	0.81	2048	0.00012	1768	2	-280.0	0.13671875
EDNRA_HUMAN	1.00	0.81	2049	0.00012	1769	2	-280.0	0.1366520253782333
KLH20_HUMAN	1.00	0.81	2031	0.00012	1751	2	-280.0	0.137863121614968
DOK2_HUMAN	1.00	0.81	2030	0.00012	1750	2	-280.0	0.13793103448275862
P55G_HUMAN	1.00	0.81	2033	0.00012	1753	2	-280.0	0.13772749631087064
PI51C_HUMAN	1.00	0.81	2032	0.00012	1752	2	-280.0	0.1377952755905512
PI51B_HUMAN	1.00	0.81	2027	0.00012	1747	2	-280.0	0.13813517513566848
TP4A1_HUMAN	1.00	0.81	2026	0.00012	1746	2	-280.0	0.13820335636722605
TP4A3_HUMAN	1.00	0.81	2029	0.00012	1749	2	-280.0	0.13799901429275505
ARHG2_HUMAN	1.00	0.81	2028	0.00012	1748	2	-280.0	0.13806706114398423
DOCK8_HUMAN	1.00	0.81	2039	0.00012	1759	2	-280.0	0.1373222167729279
FMNL_HUMAN	1.00	0.81	2038	0.00012	1758	2	-280.0	0.13738959764474976
TLR2_HUMAN	1.00	0.81	2040	0.00012	1760	2	-280.0	0.13725490196078433
VWF_HUMAN	2.00	1.62	829	0.00017	618	1	-211.0	0.2545235223160434
CNTP1_HUMAN	1.00	0.81	2035	0.00012	1755	2	-280.0	0.1375921375921376
ARHG7_HUMAN	1.00	0.81	2034	0.00012	1754	2	-280.0	0.1376597836774828
KTN1_HUMAN	1.00	0.81	2037	0.00012	1757	2	-280.0	0.13745704467353953
NOXO1_HUMAN	1.00	0.81	2036	0.00012	1756	2	-280.0	0.137524557956778
RAB35_HUMAN	1.00	0.81	2016	0.00012	1736	2	-280.0	0.1388888888888889
S2A4R_HUMAN	1.00	0.81	2017	0.00012	1737	2	-280.0	0.13882002974714924
ARHGJ_HUMAN	1.00	0.81	2018	0.00012	1738	2	-280.0	0.13875123885034688
EGF_HUMAN	2.00	1.62	828	0.00017	617	1	-211.0	0.25483091787439616
RHG01_HUMAN	1.00	0.81	2012	0.00012	1732	2	-280.0	0.13916500994035785
RAB8A_HUMAN	1.00	0.81	2013	0.00012	1733	2	-280.0	0.13909587680079483
DVL1_HUMAN	1.00	0.81	2014	0.00012	1734	2	-280.0	0.13902681231380337
OPHN1_HUMAN	1.00	0.81	2015	0.00012	1735	2	-280.0	0.13895781637717122
RBP1_HUMAN	3.00	2.43	480	0.00021	357	1	-123.0	0.25625
ROCK2_HUMAN	1.00	0.81	2023	0.00012	1743	2	-280.0	0.1384083044982699
VAV2_HUMAN	1.00	0.81	2024	0.00012	1744	2	-280.0	0.1383399209486166
GRN_HUMAN	1.00	0.81	2025	0.00012	1745	2	-280.0	0.1382716049382716
NET1_HUMAN	1.00	0.81	2019	0.00012	1739	2	-280.0	0.13868251609707777
LTBP4_HUMAN	1.00	0.81	2020	0.00012	1740	2	-280.0	0.13861386138613863
EPHB1_HUMAN	1.00	0.81	2021	0.00012	1741	2	-280.0	0.13854527461652646
RAB13_HUMAN	1.00	0.81	2022	0.00012	1742	2	-280.0	0.13847675568743817
RHG24_HUMAN	1.00	0.81	1999	0.00012	1719	2	-280.0	0.14007003501750875
EXOC5_HUMAN	1.00	0.81	1998	0.00012	1718	2	-280.0	0.14014014014014015
RAB14_HUMAN	1.00	0.81	1997	0.00012	1717	2	-280.0	0.1402103154732098
SRGP2_HUMAN	1.00	0.81	1996	0.00012	1716	2	-280.0	0.1402805611222445
EPS8_HUMAN	1.00	0.81	2003	0.00012	1723	2	-280.0	0.1397903145282077
EFNA1_HUMAN	1.00	0.81	2002	0.00012	1722	2	-280.0	0.13986013986013987
SPN90_HUMAN	1.00	0.81	2001	0.00012	1721	2	-280.0	0.13993003498250875
BCA1_HUMAN	1.00	0.81	2000	0.00012	1720	2	-280.0	0.14
COX3_HUMAN	1.00	0.81	2007	0.00012	1727	2	-280.0	0.1395117090184355
ANGL4_HUMAN	1.00	0.81	2006	0.00012	1726	2	-280.0	0.13958125623130607
CRKL_HUMAN	1.00	0.81	2005	0.00012	1725	2	-280.0	0.1396508728179551
EPHB3_HUMAN	1.00	0.81	2004	0.00012	1724	2	-280.0	0.13972055888223553
FRK_HUMAN	1.00	0.81	2011	0.00012	1731	2	-280.0	0.139234211834908
HGF_HUMAN	1.00	0.81	2010	0.00012	1730	2	-280.0	0.13930348258706468
EXOC6_HUMAN	1.00	0.81	2009	0.00012	1729	2	-280.0	0.13937282229965156
PLXA1_HUMAN	1.00	0.81	2008	0.00012	1728	2	-280.0	0.1394422310756972
RAB10_HUMAN	1.00	0.81	1984	0.00012	1704	2	-280.0	0.14112903225806453
SEM4D_HUMAN	1.00	0.81	1985	0.00012	1705	2	-280.0	0.14105793450881612
M4K2_HUMAN	2.00	1.62	825	0.00016	678	1	-147.0	0.1781818181818182
DIAP1_HUMAN	1.00	0.81	1983	0.00012	1703	2	-280.0	0.14120020171457387
ROBO1_HUMAN	1.00	0.81	1987	0.00012	1707	2	-280.0	0.14091595369904378
ARF6_HUMAN	1.00	0.81	1988	0.00012	1708	2	-280.0	0.14084507042253522
CD86_HUMAN	2.00	1.62	826	0.00017	628	1	-198.0	0.2397094430992736
ABR_HUMAN	1.00	0.81	1986	0.00012	1706	2	-280.0	0.14098690835850958
WNT5A_HUMAN	1.00	0.81	1990	0.00012	1710	2	-280.0	0.1407035175879397
DOCK9_HUMAN	1.00	0.81	1991	0.00012	1711	2	-280.0	0.14063284781516824
PLXA3_HUMAN	2.00	1.62	827	0.00019	443	1	-384.0	0.46432889963724305
SRGP1_HUMAN	1.00	0.81	1989	0.00012	1709	2	-280.0	0.14077425842131724
KIT_HUMAN	1.00	0.81	1994	0.00012	1714	2	-280.0	0.14042126379137412
SOS2_HUMAN	1.00	0.81	1995	0.00012	1715	2	-280.0	0.14035087719298245
COG5_HUMAN	1.00	0.81	1992	0.00012	1712	2	-280.0	0.14056224899598393
PLXA2_HUMAN	1.00	0.81	1993	0.00012	1713	2	-280.0	0.14049172102358254
ABLM1_HUMAN	1.00	0.81	1970	0.00012	1690	2	-280.0	0.14213197969543148
ABLM2_HUMAN	1.00	0.81	1969	0.00012	1689	2	-280.0	0.14220416455053325
ABLM3_HUMAN	1.00	0.81	1971	0.00012	1691	2	-280.0	0.14205986808726534
GPC1_HUMAN	2.00	1.62	824	0.00017	616	1	-208.0	0.2524271844660194
SNP23_HUMAN	1.00	0.81	1973	0.00012	1693	2	-280.0	0.1419158641662443
GIT2_HUMAN	1.00	0.81	1972	0.00012	1692	2	-280.0	0.14198782961460446
ASPC1_HUMAN	1.00	0.81	1975	0.00012	1695	2	-280.0	0.14177215189873418
FZD2_HUMAN	1.00	0.81	1974	0.00012	1694	2	-280.0	0.14184397163120568
ARTN_HUMAN	1.00	0.81	1976	0.00012	1696	2	-280.0	0.1417004048582996
MMP9_HUMAN	3.00	2.43	479	0.00022	326	1	-153.0	0.31941544885177453
SLIT2_HUMAN	1.00	0.81	1978	0.00012	1698	2	-280.0	0.14155712841253792
DOC11_HUMAN	1.00	0.81	1977	0.00012	1697	2	-280.0	0.14162873039959534
EXOC8_HUMAN	1.00	0.81	1980	0.00012	1700	2	-280.0	0.1414141414141414
ACTN3_HUMAN	1.00	0.81	1979	0.00012	1699	2	-280.0	0.1414855987872663
CD5R1_HUMAN	1.00	0.81	1982	0.00012	1702	2	-280.0	0.14127144298688193
EDG1_HUMAN	1.00	0.81	1981	0.00012	1701	2	-280.0	0.1413427561837456
GBG1_HUMAN	1.00	0.81	1954	0.00012	1683	2	-271.0	0.13868986693961105
ITB3_HUMAN	1.00	0.81	1955	0.00012	1684	2	-271.0	0.13861892583120206
NTRK1_HUMAN	1.00	0.81	1956	0.00012	1685	2	-271.0	0.1385480572597137
P3C2G_HUMAN	1.00	0.81	1957	0.00012	1686	2	-271.0	0.13847726111394992
PSA7L_HUMAN	1.00	0.81	1958	0.00012	1687	2	-271.0	0.13840653728294178
STXB3_HUMAN	2.00	1.62	823	0.00019	442	1	-381.0	0.4629404617253949
TREM2_HUMAN	1.00	0.81	1959	0.00012	1688	2	-271.0	0.1383358856559469
BAG6_HUMAN	1.00	0.81	1960	0.00013	873	1	-1087.0	0.5545918367346939
COIL_HUMAN	1.00	0.81	1961	0.00013	874	1	-1087.0	0.5543090260071392
GAR1_HUMAN	1.00	0.81	1962	0.00013	875	1	-1087.0	0.5540265035677879
GDF9_HUMAN	1.00	0.81	1963	0.00013	876	1	-1087.0	0.5537442689760571
GEMI4_HUMAN	1.00	0.81	1964	0.00013	877	1	-1087.0	0.5534623217922607
LRIF1_HUMAN	1.00	0.81	1965	0.00013	878	1	-1087.0	0.5531806615776081
LSM11_HUMAN	1.00	0.81	1966	0.00013	879	1	-1087.0	0.5528992878942014
NTAQ1_HUMAN	1.00	0.81	1967	0.00013	880	1	-1087.0	0.5526182003050331
RUXE_HUMAN	1.00	0.81	1968	0.00013	881	1	-1087.0	0.5523373983739838
U119A_HUMAN	1.00	0.81	2196	0.00013	898	1	-1298.0	0.5910746812386156
STRAP_HUMAN	1.00	0.81	2197	0.00013	899	1	-1298.0	0.590805644060082
GEMI6_HUMAN	1.00	0.81	2198	0.00013	900	1	-1298.0	0.5905368516833485
GEMI2_HUMAN	1.00	0.81	2199	0.00013	901	1	-1298.0	0.590268303774443
ILF3_HUMAN	1.00	0.81	2200	0.00013	902	1	-1298.0	0.59
LENG8_HUMAN	1.00	0.81	2201	0.00013	903	1	-1298.0	0.5897319400272604
LSM10_HUMAN	1.00	0.81	2202	0.00013	904	1	-1298.0	0.5894641235240691
RFOX2_HUMAN	1.00	0.81	2203	0.00013	905	1	-1298.0	0.5891965501588743
GEMI8_HUMAN	1.00	0.81	2204	0.00013	906	1	-1298.0	0.588929219600726
LSM6_HUMAN	1.00	0.81	2205	0.00013	907	1	-1298.0	0.5886621315192744
FBRL_HUMAN	1.00	0.81	2206	0.00013	908	1	-1298.0	0.5883952855847688
HNRH1_HUMAN	1.00	0.81	2207	0.00013	909	1	-1298.0	0.5881286814680562
ROA2_HUMAN	1.00	0.81	2208	0.00013	910	1	-1298.0	0.5878623188405797
RU17_HUMAN	1.00	0.81	2209	0.00013	911	1	-1298.0	0.5875961973743775
HNRH3_HUMAN	1.00	0.81	2210	0.00013	912	1	-1298.0	0.5873303167420815
LSM4_HUMAN	1.00	0.81	2211	0.00013	913	1	-1298.0	0.5870646766169154
SPN1_HUMAN	1.00	0.81	2181	0.00013	883	1	-1298.0	0.5951398441082072
RU2A_HUMAN	1.00	0.81	2180	0.00013	882	1	-1298.0	0.5954128440366973
DDX20_HUMAN	1.00	0.81	2183	0.00013	885	1	-1298.0	0.5945945945945946
HNRPR_HUMAN	1.00	0.81	2182	0.00013	884	1	-1298.0	0.5948670944087993
NONO_HUMAN	1.00	0.81	2185	0.00013	887	1	-1298.0	0.594050343249428
LSM7_HUMAN	1.00	0.81	2184	0.00013	886	1	-1298.0	0.5943223443223443
NOP56_HUMAN	1.00	0.81	2187	0.00013	889	1	-1298.0	0.5935070873342478
TR150_HUMAN	1.00	0.81	2186	0.00013	888	1	-1298.0	0.5937785910338518
KPYM_HUMAN	1.00	0.81	2189	0.00013	891	1	-1298.0	0.592964824120603
RSMB_HUMAN	1.00	0.81	2188	0.00013	890	1	-1298.0	0.593235831809872
DHX9_HUMAN	1.00	0.81	2191	0.00013	893	1	-1298.0	0.5924235508900045
GEMI7_HUMAN	1.00	0.81	2190	0.00013	892	1	-1298.0	0.5926940639269407
SLX1_HUMAN	1.00	0.81	2193	0.00013	895	1	-1298.0	0.5918832649338805
RUXG_HUMAN	1.00	0.81	2192	0.00013	894	1	-1298.0	0.5921532846715328
RBBP6_HUMAN	1.00	0.81	2195	0.00013	897	1	-1298.0	0.5913439635535308
ZRAB2_HUMAN	1.00	0.81	2194	0.00013	896	1	-1298.0	0.5916134913400183
H31T_HUMAN	1.00	0.81	2230	0.00013	932	1	-1298.0	0.5820627802690583
TCRG1_HUMAN	1.00	0.81	2231	0.00013	933	1	-1298.0	0.5818018825638727
A1BG_HUMAN	1.00	0.81	2228	0.00013	930	1	-1298.0	0.5825852782764811
A2MG_HUMAN	1.00	0.81	2229	0.00013	931	1	-1298.0	0.582323912068192
ACL6B_HUMAN	1.00	0.81	2234	0.00013	936	1	-1298.0	0.5810205908683975
AGAP1_HUMAN	1.00	0.81	2235	0.00013	937	1	-1298.0	0.5807606263982102
APLP1_HUMAN	1.00	0.81	2232	0.00013	934	1	-1298.0	0.5815412186379928
ARFG1_HUMAN	1.00	0.81	2233	0.00013	935	1	-1298.0	0.5812807881773399
ATPB_HUMAN	1.00	0.81	2238	0.00013	940	1	-1298.0	0.579982126899017
ATS10_HUMAN	1.00	0.81	2239	0.00013	941	1	-1298.0	0.5797230906654757
CAB45_HUMAN	1.00	0.81	2236	0.00013	938	1	-1298.0	0.5805008944543828
CC90B_HUMAN	1.00	0.81	2237	0.00013	939	1	-1298.0	0.5802413947250782
CHSP1_HUMAN	1.00	0.81	2242	0.00013	944	1	-1298.0	0.5789473684210527
CO4A2_HUMAN	1.00	0.81	2243	0.00013	945	1	-1298.0	0.5786892554614356
CO4A5_HUMAN	1.00	0.81	2240	0.00013	942	1	-1298.0	0.5794642857142858
CRIP2_HUMAN	1.00	0.81	2241	0.00013	943	1	-1298.0	0.5792057117358322
CS060_HUMAN	1.00	0.81	2215	0.00013	917	1	-1298.0	0.5860045146726862
CSAD_HUMAN	1.00	0.81	2214	0.00013	916	1	-1298.0	0.5862691960252936
DDAH2_HUMAN	1.00	0.81	2213	0.00013	915	1	-1298.0	0.5865341165838228
DMP4_HUMAN	1.00	0.81	2212	0.00013	914	1	-1298.0	0.5867992766726944
DUS2L_HUMAN	1.00	0.81	2219	0.00013	921	1	-1298.0	0.5849481748535377
ECHB_HUMAN	1.00	0.81	2218	0.00013	920	1	-1298.0	0.5852119026149685
EIF3G_HUMAN	1.00	0.81	2217	0.00013	919	1	-1298.0	0.5854758682904826
EM55_HUMAN	1.00	0.81	2216	0.00013	918	1	-1298.0	0.5857400722021661
EXT2_HUMAN	1.00	0.81	2223	0.00013	925	1	-1298.0	0.5838956365272154
FAD1_HUMAN	1.00	0.81	2222	0.00013	924	1	-1298.0	0.5841584158415841
FIBB_HUMAN	1.00	0.81	2221	0.00013	923	1	-1298.0	0.5844214317874831
HMGX3_HUMAN	1.00	0.81	2220	0.00013	922	1	-1298.0	0.5846846846846847
IMMT_HUMAN	1.00	0.81	2227	0.00013	929	1	-1298.0	0.5828468792096991
INP5K_HUMAN	1.00	0.81	2226	0.00013	928	1	-1298.0	0.5831087151841868
JADE1_HUMAN	1.00	0.81	2225	0.00013	927	1	-1298.0	0.5833707865168539
KBRS2_HUMAN	1.00	0.81	2224	0.00013	926	1	-1298.0	0.5836330935251799
KI67_HUMAN	1.00	0.81	2263	0.00013	965	1	-1298.0	0.5735749005744587
KIF5A_HUMAN	1.00	0.81	2264	0.00013	966	1	-1298.0	0.573321554770318
KLHL5_HUMAN	1.00	0.81	2265	0.00013	967	1	-1298.0	0.5730684326710817
KMT2B_HUMAN	1.00	0.81	2266	0.00013	968	1	-1298.0	0.5728155339805825
MAST2_HUMAN	1.00	0.81	2259	0.00013	961	1	-1298.0	0.5745905267817618
MED31_HUMAN	1.00	0.81	2260	0.00013	962	1	-1298.0	0.5743362831858407
MYOME_HUMAN	1.00	0.81	2261	0.00013	963	1	-1298.0	0.5740822644847413
PSME1_HUMAN	1.00	0.81	2262	0.00013	964	1	-1298.0	0.5738284703801945
RBBP4_HUMAN	1.00	0.81	2271	0.00013	973	1	-1298.0	0.5715543813298106
RM37_HUMAN	1.00	0.81	2272	0.00013	974	1	-1298.0	0.5713028169014085
RS2_HUMAN	1.00	0.81	2273	0.00013	975	1	-1298.0	0.5710514738231413
SEM5B_HUMAN	1.00	0.81	2274	0.00013	976	1	-1298.0	0.5708003518029904
SMC5_HUMAN	1.00	0.81	2267	0.00013	969	1	-1298.0	0.572562858403176
SP110_HUMAN	1.00	0.81	2268	0.00013	970	1	-1298.0	0.572310405643739
TBB3_HUMAN	1.00	0.81	2269	0.00013	971	1	-1298.0	0.5720581754076686
TRM2A_HUMAN	1.00	0.81	2270	0.00013	972	1	-1298.0	0.5718061674008811
TYB4_HUMAN	1.00	0.81	2248	0.00013	950	1	-1298.0	0.5774021352313167
UBP4_HUMAN	2.00	1.62	848	0.00018	528	1	-320.0	0.37735849056603776
VATA_HUMAN	1.00	0.81	2250	0.00013	952	1	-1298.0	0.5768888888888889
WDR18_HUMAN	1.00	0.81	2249	0.00013	951	1	-1298.0	0.5771453979546465
WDR73_HUMAN	1.00	0.81	2245	0.00013	947	1	-1298.0	0.578173719376392
WIZ_HUMAN	1.00	0.81	2244	0.00013	946	1	-1298.0	0.5784313725490197
ZBT16_HUMAN	1.00	0.81	2247	0.00013	949	1	-1298.0	0.577659101023587
ZN431_HUMAN	1.00	0.81	2246	0.00013	948	1	-1298.0	0.5779162956366874
ZXDC_HUMAN	1.00	0.81	2256	0.00013	958	1	-1298.0	0.575354609929078
LSM5_HUMAN	1.00	0.81	2255	0.00013	957	1	-1298.0	0.5756097560975609
HDA11_HUMAN	1.00	0.81	2258	0.00013	960	1	-1298.0	0.5748449955713021
RU2B_HUMAN	1.00	0.81	2257	0.00013	959	1	-1298.0	0.5750996898537882
STXB2_HUMAN	1.00	0.81	2252	0.00013	954	1	-1298.0	0.5763765541740675
LEG1_HUMAN	1.00	0.81	2251	0.00013	953	1	-1298.0	0.5766326077298978
SERF1_HUMAN	1.00	0.81	2254	0.00013	956	1	-1298.0	0.5758651286601597
ROA1_HUMAN	1.00	0.81	2253	0.00013	955	1	-1298.0	0.5761207279183311
SMD3_HUMAN	1.00	0.81	2295	0.00013	987	1	-1308.0	0.5699346405228758
RUXF_HUMAN	1.00	0.81	2296	0.00013	988	1	-1308.0	0.5696864111498258
SMD1_HUMAN	1.00	0.81	2293	0.00013	985	1	-1308.0	0.5704317488006978
SMD2_HUMAN	1.00	0.81	2294	0.00013	986	1	-1308.0	0.5701830863121186
NOLA1_HUMAN	1.00	0.81	2291	0.00013	983	1	-1308.0	0.5709297250109122
TIAR_HUMAN	1.00	0.81	2292	0.00013	984	1	-1308.0	0.5706806282722513
RPB1_HUMAN	1.00	0.81	2289	0.00013	981	1	-1308.0	0.5714285714285714
OSTF1_HUMAN	1.00	0.81	2290	0.00013	982	1	-1308.0	0.5711790393013101
LSM2_HUMAN	1.00	0.81	2303	0.00013	995	1	-1308.0	0.5679548415110726
COPA_HUMAN	1.00	0.81	2304	0.00013	996	1	-1308.0	0.5677083333333334
MIB1_HUMAN	1.00	0.81	2301	0.00013	993	1	-1308.0	0.5684485006518905
SRP09_HUMAN	1.00	0.81	2302	0.00013	994	1	-1308.0	0.5682015638575152
SRP19_HUMAN	1.00	0.81	2299	0.00013	991	1	-1308.0	0.5689430187037843
SRP54_HUMAN	1.00	0.81	2300	0.00013	992	1	-1308.0	0.568695652173913
SRP68_HUMAN	1.00	0.81	2297	0.00013	989	1	-1308.0	0.5694383979103178
SNRPA_HUMAN	1.00	0.81	2298	0.00013	990	1	-1308.0	0.5691906005221932
PERQ2_HUMAN	1.00	0.81	2282	0.00013	980	1	-1302.0	0.5705521472392638
POP7_HUMAN	1.00	0.81	2281	0.00013	979	1	-1302.0	0.5708022797018851
SRSF3_HUMAN	1.00	0.81	2280	0.00013	978	1	-1302.0	0.5710526315789474
HNRPQ_HUMAN	1.00	0.81	2279	0.00013	977	1	-1302.0	0.5713032031592804
RN19A_HUMAN	1.00	0.81	2278	0.00012	1869	1	-409.0	0.17954345917471468
HXB2_HUMAN	1.00	0.81	2277	0.00012	1868	1	-409.0	0.17962231005709267
DYLT1_HUMAN	1.00	0.81	2276	0.00012	1867	1	-409.0	0.179701230228471
PRP6_HUMAN	1.00	0.81	2275	0.00012	1866	1	-409.0	0.17978021978021977
MARH5_HUMAN	1.00	0.81	2288	0.00012	1875	1	-413.0	0.180506993006993
